,gene_id,clade
1804,MD04G1035200,12
1805,MD05G1137900,12
1806,MD05G1135800,12
1807,MD02G1278900,12
1808,MD05G1140600,12
1809,Prupe.1G160500.1,12
1810,Prupe.1G160400.1,12
1811,Prupe.8G237200.1,12
1812,Prupe.2G083200.1,12
1813,Prupe.I002300.1,12
1814,Prupe.I002100.1,12
1815,Prupe.8G179500.1,12
1816,Prupe.8G179400.1,12
1817,Prupe.8G176400.1,12
1818,Prupe.8G173700.1,12
1819,Prupe.I001800.1,12
1820,Medtr8g105820.1,12
1821,Medtr8g090310.1,12
1822,Medtr3g464030.1,12
1823,Glyma.01G033200.1,12
1824,Glyma.01G032900.1,12
1825,Glyma.01G033300.3,12
1826,Tc04v2_t009040.1,13
1827,Tc04v2_t009030.1,13
1828,Tc04v2_t009060.1,13
1829,AT5G45230.1,14
1830,BraA02g031660.3C,14
1831,AT5G17880.1,14
1832,CSA1,14
1833,AT5G45060.1,14
1834,AT5G45250.1,14
1835,RPS4,14
1836,BraA09g021150.3C,14
1837,AT3G51570.1,14
1838,BraA09g042840.3C,14
1839,AT2G17060.1,14
1840,AT5G45200.1,14
1841,BraA01g002470.3C,14
1842,BraA08g021010.3C,14
1843,AT4G36150.1,14
1844,AT5G44870.1,14
1845,BraA02g031640.3C,14
1846,BraA03g048820.3C,14
1847,AT4G19510.1,14
1848,BraA03g027770.3C,14
1849,BraA09g026590.3C,14
1850,AT4G12010.1,14
1851,AT5G45240.1,15
1852,BraA02g031710.3C,15
1853,Vitvi07g02523.t01,16
1854,Vitvi07g01317.t01,16
1855,Vitvi00g01930.t01,16
1856,CsaV3_6G043030.1,16
1857,Glyma.17G180300.2,16
1858,Glyma.01G183300.1,16
1859,Medtr5g018210.1,16
1860,Medtr5g018120.1,16
1861,Medtr5g018060.1,16
1862,Cs1g23070.1,16
1863,orange1.1t02504.1,16
1864,BraA07g017010.3C,16
1865,BraA09g009300.3C,16
1866,BraA06g033140.3C,16
1867,AtNRG1A,16
1868,AtNRG1B,16
1869,AT5G66910.1,16
1870,BraA02g040960.3C,16
1871,BraA06g037470.3C,16
1872,Potri.007G039000.1,16
1873,Potri.007G039100.1,16
1874,ADR1L2,16
1875,ADR1,16
1876,ADR1L1,16
1877,CsaV3_4G034000.1,16
1878,Cs3g24020.1,16
1879,MD08G1042400,16
1880,MD08G1042500,16
1881,MD08G1041800,16
1882,Prupe.1G389500.1,16
1883,Vitvi12g01845.t01,17
1884,Prupe.7G078000.1,17
1885,evm.model.supercontig_27.145,17
1886,evm.model.supercontig_10.227,17
1887,Vitvi09g00553.t01,17
1888,Tc06v2_t005090.1,17
1889,Cs1g12880.1,17
1890,Cs1g12880.2,17
1891,Prupe.3G081300.1,17
1892,Potri.001G172300.1,17
1893,Potri.003G062100.1,17
1894,Eucgr.E00387.1,18
1895,Eucgr.E00391.1,18
1896,Prupe.7G078700.1,18
1897,Prupe.7G078500.1,18
1898,MD14G1055400,18
1899,evm.model.supercontig_727.1,18
1900,Potri.011G040800.1,18
1901,Eucgr.D00768.1,18
1902,Eucgr.L03044.1,18
1903,CsaV3_5G004550.1,18
1904,BraA02g032030.3C,18
1905,AT5G45490.1,18
1906,AT5G45440.1,18
1907,AT4G19060.1,18
1908,BraA01g010510.3C,18
1909,evm.model.supercontig_74.93,18
1910,Tc03v2_t026140.1,18
1911,Tc03v2_t026480.1,18
1912,Vitvi12g02180.t01,18
1913,Vitvi19g02165.t01,18
1914,Vitvi19g02141.t01,18
1915,Vitvi03g01111.t01,18
1916,Vitvi12g02526.t01,18
1917,Vitvi12g01302.t01,18
1918,Vitvi12g01172.t01,18
1919,Vitvi12g01121.t01,18
1920,Vitvi12g01431.t01,18
1921,MD17G1216600,18
1922,Prupe.3G175900.1,18
1923,Prupe.3G175800.1,18
1924,Prupe.3G176200.1,18
1925,Potri.013G056000.2,18
1926,CsaV3_3G040710.1,18
1927,CsaV3_3G039520.1,18
1928,CsaV3_3G039530.1,18
1929,CsaV3_3G039540.1,18
1930,Manes.09G025500.1,18
1931,Vitvi03g00603.t01,18
1932,Tc04v2_t013050.1,18
1933,Tc04v2_t013040.7,18
1934,Tc04v2_t013040.3,18
1935,Tc04v2_t013040.6,18
1936,Tc04v2_t013040.9,18
1937,Tc04v2_t013040.1,18
1938,Tc04v2_t013040.10,18
1939,Tc04v2_t013040.11,18
1940,Tc04v2_t013040.8,18
1941,Tc04v2_t013040.5,18
1942,Tc04v2_t013040.2,18
1943,Tc04v2_t013040.4,18
1944,Potri.004G197800.1,18
1945,Potri.004G198700.1,18
1946,Potri.004G197900.1,18
1947,Potri.004G202700.1,18
1948,Potri.018G135800.1,18
1949,Potri.018G135700.1,18
1950,Potri.014G011600.1,18
1951,Potri.014G011400.2,18
1952,Potri.014G005400.3,18
1953,Potri.014G009400.1,18
1954,Potri.014G009300.2,18
1955,Potri.014G007900.1,18
1956,Potri.014G003200.1,18
1957,Potri.014G002000.1,18
1958,Potri.004G170166.1,18
1959,Potri.004G170700.1,18
1960,Potri.014G010600.1,18
1961,Potri.003G017200.1,18
1962,Potri.003G015500.2,18
1963,Potri.014G005600.3,18
1964,Potri.014G012000.1,18
1965,Potri.014G007600.2,18
1966,Potri.014G185801.1,18
1967,Potri.014G010700.2,18
1968,Potri.014G002300.1,18
1969,Potri.004G170400.1,18
1970,Potri.014G003832.1,18
1971,Potri.004G170100.1,18
1972,Potri.014G003400.1,18
1973,Potri.014G002900.2,18
1974,Potri.014G010900.1,18
1975,Potri.004G170300.2,18
1976,Potri.014G001900.1,18
1977,Potri.014G003600.3,18
1978,Potri.014G002200.1,18
1979,Potri.T040600.1,18
1980,Potri.003G026900.1,18
1981,Potri.004G169800.1,18
1982,Potri.014G009600.1,18
1983,Potri.005G010450.1,18
1984,Manes.01G017151.1,18
1985,Manes.10G008200.1,18
1986,evm.model.supercontig_527.3,18
1987,Tc04v2_t013220.1,18
1988,Tc04v2_t012700.1,18
1989,Tc04v2_t012730.1,18
1990,Tc04v2_t012740.1,18
1991,Tc04v2_t013750.1,18
1992,Prupe.6G243700.1,18
1993,Prupe.6G243400.1,18
1994,MD12G1128300,18
1995,Prupe.6G243800.1,18
1996,Prupe.2G111800.1,18
1997,Prupe.2G111700.1,18
1998,Prupe.6G243600.1,18
1999,MD12G1126800,18
2000,MD12G1127600,18
2001,MD12G1127900,18
2002,Prupe.2G067500.1,18
2003,MD04G1211200,18
2004,MD02G1071900,18
2005,MD02G1070300,18
2006,MD02G1059900,18
2007,MD02G1069700,18
2008,MD02G1071400,18
2009,MD02G1070900,18
2010,MD02G1075200,18
2011,Prupe.1G010700.1,18
2012,Prupe.1G235500.1,18
2013,Prupe.1G011000.1,18
2014,MD05G1175900,18
2015,MD05G1174900,18
2016,Prupe.1G159600.1,18
2017,MD05G1243400,18
2018,Prupe.1G163800.1,18
2019,Prupe.1G163700.1,18
2020,Prupe.1G163600.1,18
2021,Prupe.1G164000.1,18
2022,MD03G1049100,18
2023,MD03G1052500,18
2024,MD03G1048000,18
2025,MD11G1047000,18
2026,MD11G1051100,18
2027,MD11G1050800,18
2028,MD11G1056000,18
2029,MD11G1051600,18
2030,MD11G1055700,18
2031,MD11G1050400,18
2032,MD11G1050600,18
2033,MD11G1054600,18
2034,MD03G1054300,18
2035,CsaV3_3G015800.1,18
2036,CsaV3_4G003500.1,18
2037,CsaV3_4G003510.1,18
2038,CsaV3_4G003520.1,18
2039,CsaV3_5G012440.1,18
2040,CsaV3_3G040610.1,18
2041,CsaV3_4G003630.1,18
2042,CsaV3_4G003600.1,18
2043,CsaV3_3G031840.1,18
2044,CsaV3_2G036220.1,18
2045,CsaV3_2G036080.1,18
2046,CsaV3_2G003160.1,18
2047,Prupe.3G082400.1,18
2048,MD17G1184500,18
2049,MD11G1079400,18
2050,Vitvi15g00039.t01,18
2051,Vitvi15g00027.t01,18
2052,Vitvi15g00022.t01,18
2053,Cs7g16030.2,18
2054,Cs7g16030.3,18
2055,Cs7g16030.1,18
2056,Vitvi15g00017.t01,18
2057,Vitvi15g00037.t01,18
2058,Vitvi15g00020.t01,18
2059,Tc05v2_t019720.1,18
2060,Tc01v2_t034040.1,18
2061,Tc01v2_t034040.2,18
2062,Vitvi13g01623.t01,18
2063,Potri.011G005900.1,18
2064,Tc08v2_t006690.1,18
2065,Manes.07G048100.1,18
2066,Manes.10G091600.2,18
2067,Manes.10G091500.2,18
2068,Prupe.8G077200.1,18
2069,Prupe.8G077100.1,18
2070,Prupe.8G077500.1,18
2071,Prupe.8G077600.1,18
2072,MD05G1050800,18
2073,MD15G1090000,18
2074,MD08G1110700,18
2075,Potri.009G081000.1,18
2076,Tc08v2_t006730.1,18
2077,Cs3g16680.1,18
2078,Tc08v2_t006710.2,18
2079,Tc08v2_t006710.1,18
2080,Manes.09G143200.1,18
2081,Potri.017G121700.1,18
2082,Potri.017G121900.1,18
2083,Potri.017G121500.1,18
2084,Potri.017G127200.1,18
2085,Potri.017G128000.2,18
2086,Potri.017G127600.1,18
2087,Potri.017G126950.1,18
2088,Potri.017G127800.1,18
2089,Potri.T116200.1,18
2090,Potri.017G138100.1,18
2091,Potri.017G136400.1,18
2092,Potri.T116100.1,18
2093,Potri.018G080700.1,18
2094,Potri.017G137700.1,18
2095,Potri.017G136900.1,18
2096,Potri.T105500.1,18
2097,Potri.017G133600.1,18
2098,Potri.018G080500.1,18
2099,Potri.017G136700.1,18
2100,Potri.T096100.1,18
2101,Potri.017G133700.1,18
2102,Potri.T105600.1,18
2103,Potri.017G137900.2,18
2104,Potri.017G123500.2,18
2105,Tc04v2_t010330.1,18
2106,Tc04v2_t010350.1,18
2107,Tc04v2_t010350.2,18
2108,Tc04v2_t010340.1,18
2109,Cs5g28770.1,18
2110,Cs5g28770.2,18
2111,Medtr5g035480.1,18
2112,Medtr5g034770.1,18
2113,Medtr5g035230.1,18
2114,Medtr5g037500.1,18
2115,Medtr5g035280.1,18
2116,Medtr5g035300.1,18
2117,Medtr3g026660.1,18
2118,Medtr3g026660.2,18
2119,Medtr5g035240.1,18
2120,Medtr5g035530.1,18
2121,Medtr5g037450.1,18
2122,Medtr5g037460.1,18
2123,Glyma.01G035800.3,18
2124,Glyma.15G126900.3,18
2125,Glyma.09G020500.4,18
2126,Glyma.12G124700.1,18
2127,Glyma.15G186800.1,18
2128,Glyma.15G127100.2,18
2129,Glyma.09G020700.1,18
2130,Glyma.02G030700.1,18
2131,Glyma.01G035400.1,18
2132,Glyma.01G065800.1,18
2133,Glyma.01G036100.1,18
2134,Glyma.02G026200.1,18
2135,Glyma.02G030000.1,18
2136,Medtr6g052455.1,18
2137,Medtr6g052760.1,18
2138,Medtr0511s0020.1,18
2139,Medtr0230s0010.1,18
2140,Medtr6g046570.1,18
2141,Medtr6g046440.1,18
2142,Medtr3g086070.1,18
2143,Medtr0256s0050.1,18
2144,Medtr3g023320.1,18
2145,Medtr8g036195.1,18
2146,Medtr6g046480.1,18
2147,Medtr6g046550.1,18
2148,Medtr6g047450.1,18
2149,Medtr6g046620.1,18
2150,Medtr6g046130.1,18
2151,Medtr0144s0060.1,18
2152,Medtr6g046450.1,18
2153,Medtr0133s0030.1,18
2154,Medtr0133s0020.1,18
2155,Medtr6g046930.1,18
2156,Medtr5g071780.1,18
2157,Medtr4g126000.1,18
2158,Medtr5g071850.1,18
2159,Medtr5g071823.1,18
2160,Medtr5g039570.1,18
2161,Medtr5g071310.1,18
2162,Medtr7g071940.1,18
2163,Medtr5g071800.1,18
2164,Medtr5g070960.1,18
2165,Medtr5g072340.1,18
2166,Medtr5g072140.1,18
2167,Medtr5g071470.1,18
2168,Medtr4g055630.1,18
2169,Medtr5g072250.1,18
2170,Medtr5g071670.1,18
2171,Medtr5g070470.1,18
2172,Medtr5g070490.1,18
2173,Medtr5g071570.1,18
2174,Medtr5g071220.1,18
2175,Medtr5g071220.2,18
2176,Medtr3g463180.1,18
2177,Medtr1g023600.1,18
2178,Medtr5g040900.1,18
2179,Medtr1g022380.1,18
2180,Cs5g21975.1,18
2181,Prupe.8G012100.1,18
2182,Tc04v2_t013430.1,18
2183,Manes.11G129700.1,18
2184,Potri.017G130900.1,18
2185,MD02G1307600,18
2186,Prupe.2G013900.1,18
2187,Prupe.2G014100.1,18
2188,Prupe.2G011400.1,18
2189,Prupe.2G014000.1,18
2190,Prupe.2G011000.1,18
2191,Prupe.2G013800.1,18
2192,Prupe.2G011500.1,18
2193,MD07G1008400,18
2194,MD07G1014900,18
2195,MD17G1030800,18
2196,MD07G1015700,18
2197,MD07G1024400,18
2198,MD07G1024100,18
2199,MD07G1017400,18
2200,MD07G1016600,18
2201,MD07G1016100,18
2202,MD03G1280200,18
2203,MD03G1279100,18
2204,MD03G1279600,18
2205,MD03G1278800,18
2206,Eucgr.H03136.1,18
2207,Eucgr.H03114.1,18
2208,Eucgr.I00549.1,18
2209,Eucgr.I00474.1,18
2210,Eucgr.I00481.1,18
2211,Eucgr.H03112.1,18
2212,Eucgr.H03126.1,18
2213,Eucgr.H03115.1,18
2214,Eucgr.H02957.1,18
2215,Eucgr.H02956.1,18
2216,Eucgr.H02950.1,18
2217,Eucgr.H02892.1,18
2218,Medtr2g078070.1,18
2219,Medtr8g011180.1,18
2220,Medtr8g011170.1,18
2221,Medtr8g011320.1,18
2222,Medtr8g027540.1,18
2223,Medtr8g011280.1,18
2224,Medtr6g452490.1,18
2225,Medtr8g011300.1,18
2226,Medtr8g010440.1,18
2227,Medtr1g030770.1,18
2228,Medtr8g011550.1,18
2229,Medtr8g011600.1,18
2230,Medtr0065s0100.1,18
2231,Medtr8g011590.1,18
2232,Medtr0065s0110.1,18
2233,Medtr7g013560.1,18
2234,Medtr6g016420.2,18
2235,Medtr6g016420.1,18
2236,Medtr6g016430.1,18
2237,CsaV3_7G030880.1,18
2238,CsaV3_7G030770.1,18
2239,CsaV3_2G009560.1,18
2240,CsaV3_7G030760.1,18
2241,CsaV3_1G039300.1,18
2242,CsaV3_6G033980.1,18
2243,CsaV3_7G030780.1,18
2244,CsaV3_7G030800.1,18
2245,Manes.10G144000.2,18
2246,Manes.10G142400.2,18
2247,Manes.10G137900.1,18
2248,Manes.10G138200.1,18
2249,Manes.10G139900.2,18
2250,Manes.07G044166.1,18
2251,Manes.07G043800.1,18
2252,Manes.07G045400.1,18
2253,Manes.07G008700.1,18
2254,Manes.07G009780.1,18
2255,Manes.07G008900.1,18
2256,Manes.07G009080.1,18
2257,Manes.07G009912.1,18
2258,Manes.07G008990.1,18
2259,Manes.07G009201.1,18
2260,Manes.07G009920.1,18
2261,Manes.07G009904.1,18
2262,Manes.07G009936.1,18
2263,Manes.07G009500.3,18
2264,Medtr5g028610.1,18
2265,Glyma.01G013100.1,18
2266,Medtr5g028750.1,18
2267,Medtr5g028290.1,18
2268,Medtr5g028340.1,18
2269,Medtr5g028070.1,18
2270,Medtr5g028420.1,18
2271,Potri.006G275800.2,18
2272,Potri.006G271800.2,18
2273,Potri.006G271640.1,18
2274,Potri.006G274032.1,18
2275,Potri.006G273900.1,18
2276,Potri.006G274400.1,18
2277,Tc10v2_t006640.1,18
2278,Tc10v2_t006620.1,18
2279,Potri.019G074000.1,18
2280,Tc02v2_t025900.1,18
2281,Cs1g08080.2,18
2282,Cs1g08080.1,18
2283,Eucgr.B01176.1,18
2284,Eucgr.G01790.1,18
2285,Eucgr.B01179.1,18
2286,Eucgr.B01120.1,18
2287,Eucgr.B01164.1,18
2288,Eucgr.B01184.1,18
2289,Eucgr.B01177.1,18
2290,Eucgr.B01256.1,18
2291,Eucgr.B01252.1,18
2292,Eucgr.B02975.1,18
2293,Eucgr.B01237.1,18
2294,Eucgr.L02301.1,18
2295,Eucgr.B02976.1,18
2296,Eucgr.B02973.1,18
2297,Eucgr.B01230.1,18
2298,Eucgr.B01165.1,18
2299,Eucgr.B01173.1,18
2300,Eucgr.B00930.1,18
2301,Medtr4g022460.1,18
2302,Medtr4g022960.1,18
2303,Medtr4g021690.1,18
2304,Medtr4g022540.1,18
2305,Medtr4g022560.1,18
2306,Medtr4g022480.1,18
2307,Glyma.04G137800.2,18
2308,Medtr3g015560.1,18
2309,Medtr3g015500.1,18
2310,Medtr3g015550.1,18
2311,Medtr3g015550.2,18
2312,Medtr4g050790.1,18
2313,Medtr3g015280.1,18
2314,Manes.14G169600.2,18
2315,Tc07v2_t004220.1,18
2316,Tc07v2_t004270.1,18
2317,Tc07v2_t004350.1,18
2318,Tc07v2_t004170.1,18
2319,Tc07v2_t004170.2,18
2320,Tc07v2_t004170.6,18
2321,Tc07v2_t004170.8,18
2322,Tc07v2_t004170.7,18
2323,Tc07v2_t004170.5,18
2324,Tc07v2_t004170.4,18
2325,Tc07v2_t004170.3,18
2326,Tc07v2_t004320.1,18
2327,Tc07v2_t004280.1,18
2328,Tc07v2_t004250.3,18
2329,Tc07v2_t004250.7,18
2330,Tc07v2_t004250.1,18
2331,Tc07v2_t004250.4,18
2332,Tc07v2_t004250.2,18
2333,Tc07v2_t004250.8,18
2334,Tc07v2_t004250.5,18
2335,Tc07v2_t004250.6,18
2336,Manes.10G092800.2,18
2337,Manes.10G089200.1,18
2338,Manes.10G092440.1,18
2339,Manes.10G092400.1,18
2340,Manes.10G092600.2,18
2341,Manes.10G092480.1,18
2342,Manes.10G141550.1,18
2343,Manes.10G141900.1,18
2344,Manes.10G141700.3,18
2345,Manes.10G141500.1,18
2346,Manes.10G141601.1,18
2347,Manes.10G141800.1,18
2348,Manes.10G142200.1,18
2349,Vitvi13g02319.t01,18
2350,Vitvi19g01577.t01,18
2351,Vitvi19g02275.t01,18
2352,Vitvi19g01571.t01,18
2353,Vitvi19g01610.t01,18
2354,Vitvi19g01617.t01,18
2355,Vitvi19g02329.t01,18
2356,Vitvi19g02291.t01,18
2357,Vitvi19g02185.t01,18
2358,Vitvi19g02288.t01,18
2359,Vitvi19g02309.t01,18
2360,Vitvi19g02300.t01,18
2361,Vitvi13g02476.t01,18
2362,Vitvi13g02497.t01,18
2363,Vitvi13g02502.t01,18
2364,Vitvi13g02500.t01,18
2365,Vitvi13g01687.t01,18
2366,Vitvi13g01691.t01,18
2367,Vitvi13g02486.t01,18
2368,Medtr8g445980.1,18
2369,Manes.09G025646.1,18
2370,Manes.09G025302.1,18
2371,Manes.09G025388.1,18
2372,Manes.09G026000.1,18
2373,Manes.09G024872.1,18
2374,Manes.09G025800.1,18
2375,Manes.09G025130.1,18
2376,Manes.09G025861.1,18
2377,Manes.09G025044.1,18
2378,Manes.09G025560.1,18
2379,Potri.013G030600.1,18
2380,Potri.017G144100.1,18
2381,Potri.017G144300.1,18
2382,Potri.017G143700.1,18
2383,Potri.T060450.1,18
2384,Potri.T060700.1,18
2385,Potri.017G143400.2,18
2386,Potri.017G143600.3,18
2387,Potri.T060300.1,18
2388,Potri.017G144200.1,18
2389,Potri.T060400.1,18
2390,Potri.017G143800.1,18
2391,Potri.017G143500.1,18
2392,Potri.017G144066.1,18
2393,Potri.018G017900.1,18
2394,Potri.T174800.1,18
2395,Potri.T060500.1,18
2396,Cs9g13200.1,18
2397,Cs9g13310.1,18
2398,Cs9g13350.1,18
2399,Cs9g13250.1,18
2400,Cs9g13290.1,18
2401,Cs9g13300.1,18
2402,Potri.012G032400.1,18
2403,Manes.09G019701.1,18
2404,Manes.09G019900.1,18
2405,Manes.09G019801.1,18
2406,Manes.09G023800.2,18
2407,Manes.09G024032.1,18
2408,Manes.09G023200.1,18
2409,Manes.09G022820.1,18
2410,Manes.09G022700.2,18
2411,Manes.09G023900.2,18
2412,Manes.09G023000.2,18
2413,Manes.09G023300.2,18
2414,Manes.12G091600.2,18
2415,Manes.09G022900.2,18
2416,Manes.09G022500.2,18
2417,Tc05v2_t018260.8,18
2418,Tc05v2_t018260.1,18
2419,Tc05v2_t018260.2,18
2420,Tc05v2_t018260.4,18
2421,Tc05v2_t018260.3,18
2422,Tc05v2_t018260.6,18
2423,Tc05v2_t018260.5,18
2424,Tc05v2_t018260.7,18
2425,Tc05v2_t018360.1,18
2426,Tc05v2_t018300.1,18
2427,Tc05v2_t018270.1,18
2428,Tc05v2_t018290.1,18
2429,Tc05v2_t018310.1,18
2430,Tc05v2_t018310.2,18
2431,Tc05v2_t018370.1,18
2432,Tc05v2_t018340.1,18
2433,Tc05v2_t018330.1,18
2434,Tc05v2_t013030.1,18
2435,Tc01v2_t011910.1,18
2436,Eucgr.A02365.1,18
2437,Eucgr.A02363.1,18
2438,Eucgr.A02366.1,18
2439,Eucgr.A02518.1,18
2440,Eucgr.A02516.1,18
2441,Eucgr.A02513.1,18
2442,Eucgr.A02530.1,18
2443,Eucgr.A02522.1,18
2444,Eucgr.A02528.1,18
2445,Eucgr.A02533.1,18
2446,Vitvi16g00609.t01,18
2447,evm.model.supercontig_92.43,18
2448,Vitvi03g00604.t01,18
2449,Vitvi01g00088.t01,18
2450,Vitvi17g01385.t01,18
2451,Vitvi17g01376.t01,18
2452,Vitvi17g01373.t01,18
2453,Vitvi08g02398.t01,18
2454,Vitvi08g02397.t01,18
2455,Prupe.5G227800.1,18
2456,MD14G1231900,18
2457,MD06G1096400,18
2458,Prupe.5G111200.1,18
2459,Manes.09G025400.1,18
2460,Glyma.19G139700.1,18
2461,Glyma.06G167200.1,18
2462,Glyma.03G136401.1,18
2463,Glyma.19G139600.1,18
2464,Glyma.19G139400.3,18
2465,Medtr1g047910.1,18
2466,Medtr7g091140.1,18
2467,Medtr7g091110.1,18
2468,Medtr7g491180.1,18
2469,Medtr7g091190.1,18
2470,Medtr7g091090.1,18
2471,Medtr7g491190.1,18
2472,Medtr7g091200.1,18
2473,Medtr7g091550.1,18
2474,Glyma.19G139950.1,18
2475,Glyma.19G135500.1,18
2476,Glyma.19G136900.1,18
2477,Glyma.19G135700.1,18
2478,Glyma.19G135600.1,18
2479,Glyma.19G085600.1,18
2480,Glyma.19G134300.1,18
2481,Glyma.19G134100.1,18
2482,Glyma.19G135800.1,18
2483,Glyma.03G048200.1,18
2484,Glyma.19G134200.1,18
2485,Glyma.19G137200.1,18
2486,Glyma.19G135350.1,18
2487,Glyma.03G137200.1,18
2488,Medtr7g091660.1,18
2489,Glyma.11G212800.1,18
2490,Glyma.02G184300.1,18
2491,Medtr7g078630.1,18
2492,Medtr7g078300.1,18
2493,Medtr7g078640.1,18
2494,Medtr4g119195.2,18
2495,Medtr4g119195.1,18
2496,Medtr4g119140.1,18
2497,Medtr5g076840.1,18
2498,Medtr1g078490.1,18
2499,Tc05v2_t021160.1,18
2500,Tc05v2_t021140.1,18
2501,Prupe.7G062500.1,18
2502,Prupe.7G063000.1,18
2503,Prupe.7G062900.1,18
2504,Prupe.7G062700.1,18
2505,Prupe.7G062200.1,18
2506,Prupe.7G062600.1,18
2507,MD14G1072500,18
2508,MD14G1068900,18
2509,MD14G1068500,18
2510,MD09G1161900,18
2511,MD14G1070400,18
2512,MD14G1069100,18
2513,MD14G1072100,18
2514,MD14G1072300,18
2515,MD12G1180400,18
2516,Prupe.7G063800.1,18
2517,Eucgr.K01810.1,18
2518,Eucgr.K01752.1,18
2519,Eucgr.L02922.1,18
2520,Eucgr.E03806.1,18
2521,Eucgr.E03802.1,18
2522,Eucgr.E03804.1,18
2523,Eucgr.E03799.1,18
2524,Eucgr.E03801.1,18
2525,Eucgr.E03696.1,18
2526,Eucgr.E01910.1,18
2527,Eucgr.E01908.1,18
2528,Eucgr.K01861.1,18
2529,Eucgr.K01863.1,18
2530,Eucgr.K01864.1,18
2531,Eucgr.L02472.1,18
2532,Eucgr.K01879.1,18
2533,Eucgr.K01877.1,18
2534,Eucgr.K01875.1,18
2535,Eucgr.K01806.1,18
2536,Eucgr.K01751.1,18
2537,Eucgr.K01754.1,18
2538,Eucgr.K01717.1,18
2539,Eucgr.K01715.1,18
2540,Eucgr.K02016.1,18
2541,Eucgr.K02012.1,18
2542,evm.model.supercontig_92.44,18
2543,evm.model.supercontig_92.42,18
2544,Medtr4g094540.1,18
2545,Tc10v2_t013430.2,18
2546,Tc10v2_t013430.1,18
2547,Tc10v2_t013410.1,18
2548,Tc10v2_t013390.1,18
2549,Tc10v2_t013340.1,18
2550,Tc10v2_t013340.3,18
2551,Tc10v2_t013340.2,18
2552,Vitvi06g01282.t01,18
2553,Potri.009G056200.1,18
2554,Potri.001G261500.1,18
2555,Manes.06G013900.1,18
2556,Vitvi13g02349.t01,18
2557,Vitvi13g01341.t01,18
2558,Vitvi13g01343.t01,18
2559,Vitvi13g01468.t01,18
2560,Vitvi13g01481.t01,18
2561,Vitvi13g01473.t01,18
2562,Vitvi13g01480.t01,18
2563,Vitvi13g02607.t01,18
2564,Vitvi13g02354.t01,18
2565,Vitvi13g02351.t01,18
2566,Vitvi13g01464.t01,18
2567,Vitvi13g01466.t01,18
2568,Vitvi13g02343.t01,18
2569,Vitvi13g01476.t01,18
2570,TcUnv2_t000090.1,18
2571,Tc10v2_t012160.1,18
2572,Tc10v2_t011850.1,18
2573,Tc07v2_t010930.1,18
2574,Tc07v2_t011010.11,18
2575,Tc07v2_t011010.10,18
2576,Tc07v2_t011010.3,18
2577,Tc07v2_t011010.9,18
2578,Tc07v2_t011010.8,18
2579,Tc07v2_t011010.15,18
2580,Tc07v2_t011010.12,18
2581,Tc07v2_t011010.5,18
2582,Tc07v2_t011010.17,18
2583,Tc07v2_t011010.6,18
2584,Tc07v2_t011010.13,18
2585,Tc07v2_t011010.14,18
2586,Tc07v2_t011010.1,18
2587,Tc07v2_t011010.4,18
2588,Tc07v2_t011010.7,18
2589,Tc07v2_t011010.2,18
2590,Tc07v2_t011010.16,18
2591,Tc07v2_t011020.7,18
2592,Tc07v2_t011020.4,18
2593,Tc07v2_t011020.2,18
2594,Tc07v2_t011020.6,18
2595,Tc07v2_t011020.5,18
2596,Tc07v2_t011020.8,18
2597,Tc07v2_t011020.10,18
2598,Tc07v2_t011020.1,18
2599,Tc07v2_t011020.9,18
2600,Tc07v2_t011020.3,18
2601,Tc07v2_t011040.1,18
2602,Tc07v2_t010980.12,18
2603,Tc07v2_t010980.2,18
2604,Tc07v2_t010980.13,18
2605,Tc07v2_t010980.3,18
2606,Tc07v2_t010980.5,18
2607,Tc07v2_t010980.10,18
2608,Tc07v2_t010980.7,18
2609,Tc07v2_t010980.4,18
2610,Tc07v2_t010980.1,18
2611,Tc07v2_t010980.8,18
2612,Tc07v2_t010980.6,18
2613,Tc07v2_t010980.11,18
2614,Tc07v2_t010980.9,18
2615,Tc10v2_t011890.1,18
2616,Tc10v2_t011860.4,18
2617,Tc10v2_t011860.1,18
2618,Tc10v2_t011860.2,18
2619,Tc10v2_t011860.3,18
2620,Tc10v2_t011920.14,18
2621,Tc10v2_t011930.1,18
2622,Tc10v2_t012150.1,18
2623,Tc10v2_t012180.11,18
2624,Tc10v2_t012180.6,18
2625,Tc10v2_t012180.16,18
2626,Tc10v2_t012180.4,18
2627,Tc10v2_t012180.15,18
2628,Tc10v2_t012180.5,18
2629,Tc10v2_t012180.3,18
2630,Tc10v2_t012180.10,18
2631,Tc10v2_t012180.8,18
2632,Tc10v2_t012140.1,18
2633,Tc10v2_t012180.12,18
2634,Tc10v2_t012180.14,18
2635,Tc10v2_t012180.9,18
2636,Tc10v2_t012180.17,18
2637,Tc10v2_t012180.2,18
2638,Tc10v2_t012180.13,18
2639,Tc10v2_t012180.7,18
2640,Tc10v2_t012170.1,18
2641,Tc10v2_t012170.8,18
2642,Tc10v2_t012170.3,18
2643,Tc10v2_t012170.4,18
2644,Tc10v2_t012170.5,18
2645,Tc10v2_t012170.9,18
2646,Tc10v2_t012170.6,18
2647,Tc10v2_t012170.2,18
2648,Tc10v2_t012170.7,18
2649,Cs6g01070.1,18
2650,Cs6g01080.1,18
2651,orange1.1t03534.1,18
2652,Cs6g05250.1,18
